,date,temperature_2m_mean,precipitation_sum,wind_speed_10m_mean
9026,1968-09-17 00:00:00+00:00,12.081752,0.2,10.112136
9027,1968-09-18 00:00:00+00:00,10.875501,0.0,4.116328
9028,1968-09-19 00:00:00+00:00,12.202583,4.0,12.731639
9029,1968-09-20 00:00:00+00:00,12.948418,13.600001,15.6502905
9030,1968-09-21 00:00:00+00:00,12.231751,1.8000001,8.996297
9031,1968-09-22 00:00:00+00:00,11.006749,3.9999998,6.6242
9032,1968-09-23 00:00:00+00:00,11.287999,11.2,8.576545
9033,1968-09-24 00:00:00+00:00,10.2505,0.1,5.9068336
9034,1968-09-25 00:00:00+00:00,10.39425,8.6,13.201344
9035,1968-09-26 00:00:00+00:00,14.437999,1.7000002,9.704569
9036,1968-09-27 00:00:00+00:00,12.665082,12.6,22.533829
9037,1968-09-28 00:00:00+00:00,11.204667,19.699997,27.953848
9038,1968-09-29 00:00:00+00:00,11.30675,3.7999995,15.321643
9039,1968-09-30 00:00:00+00:00,10.229667,5.2,22.405893
9040,1968-10-01 00:00:00+00:00,11.921332,9.000001,16.065403
9041,1968-10-02 00:00:00+00:00,14.163001,4.5999994,16.528496
9042,1968-10-03 00:00:00+00:00,14.567165,0.4,10.152095
9043,1968-10-04 00:00:00+00:00,14.319251,0.7,5.9920793
9044,1968-10-05 00:00:00+00:00,13.042168,0.2,6.506907
9045,1968-10-06 00:00:00+00:00,12.560917,2.3,10.904703
9046,1968-10-07 00:00:00+00:00,10.254666,0.5,11.919828
9047,1968-10-08 00:00:00+00:00,10.08175,0.4,3.0285075
9048,1968-10-09 00:00:00+00:00,9.873416,0.3,9.398356
9049,1968-10-10 00:00:00+00:00,12.11925,9.100002,23.338049
9050,1968-10-11 00:00:00+00:00,13.465084,9.400002,23.021013
9051,1968-10-12 00:00:00+00:00,11.973416,9.799999,29.807579
9052,1968-10-13 00:00:00+00:00,10.667167,8.899999,29.246384
9053,1968-10-14 00:00:00+00:00,9.296333,1.7000002,14.82646
9054,1968-10-15 00:00:00+00:00,8.598416,8.7,14.095599
9055,1968-10-16 00:00:00+00:00,7.1275826,3.4999998,21.281305
9056,1968-10-17 00:00:00+00:00,8.092166,0.0,15.382296
9057,1968-10-18 00:00:00+00:00,6.421333,0.9000001,13.956024
9058,1968-10-19 00:00:00+00:00,11.7942505,1.1,22.607595
9059,1968-10-20 00:00:00+00:00,14.073417,5.5999994,21.197336
9060,1968-10-21 00:00:00+00:00,12.360917,0.1,6.349532
9061,1968-10-22 00:00:00+00:00,12.275501,0.4,5.8008137
9062,1968-10-23 00:00:00+00:00,11.585917,0.4,4.7377057
9063,1968-10-24 00:00:00+00:00,9.4255,0.0,8.329885
9064,1968-10-25 00:00:00+00:00,10.204667,0.1,6.4453273
9065,1968-10-26 00:00:00+00:00,10.942166,0.1,7.9963765
9066,1968-10-27 00:00:00+00:00,11.952583,5.5,13.086503
9067,1968-10-28 00:00:00+00:00,12.560917,9.0,19.437233
9068,1968-10-29 00:00:00+00:00,10.290084,4.8999996,19.6582
9069,1968-10-30 00:00:00+00:00,12.477584,0.70000005,16.628834
9070,1968-10-31 00:00:00+00:00,10.344251,22.200003,12.218581
9071,1968-11-01 00:00:00+00:00,5.667166,10.100002,20.058928
9072,1968-11-02 00:00:00+00:00,4.4859166,3.3999999,24.842812
9073,1968-11-03 00:00:00+00:00,1.915083,0.0,16.005182
9074,1968-11-04 00:00:00+00:00,0.26925007,0.0,4.988828
9075,1968-11-05 00:00:00+00:00,2.3150833,0.0,10.085465
9076,1968-11-06 00:00:00+00:00,5.404667,0.0,19.200634
9077,1968-11-07 00:00:00+00:00,5.610916,0.0,22.690132
9078,1968-11-08 00:00:00+00:00,2.6671667,0.4,12.884771
9079,1968-11-09 00:00:00+00:00,1.8463334,0.0,7.1798506
9080,1968-11-10 00:00:00+00:00,4.027584,5.7000003,15.450921
9081,1968-11-11 00:00:00+00:00,6.760916,2.4999998,13.871699
9082,1968-11-12 00:00:00+00:00,6.68175,0.0,19.205069
9083,1968-11-13 00:00:00+00:00,6.575501,0.0,23.142513
9084,1968-11-14 00:00:00+00:00,6.348416,0.0,23.57045
9085,1968-11-15 00:00:00+00:00,3.988,0.0,21.602993
9086,1968-11-16 00:00:00+00:00,3.19425,0.0,9.115336
9087,1968-11-17 00:00:00+00:00,2.2588332,0.0,5.7818832
9088,1968-11-18 00:00:00+00:00,3.7504997,2.2,6.0125747
9089,1968-11-19 00:00:00+00:00,6.0213323,0.70000005,4.942047
9090,1968-11-20 00:00:00+00:00,7.406751,0.0,11.597979
9091,1968-11-21 00:00:00+00:00,9.746333,9.2,18.221508
9092,1968-11-22 00:00:00+00:00,8.602584,7.8999996,19.058733
9093,1968-11-23 00:00:00+00:00,8.531751,16.400002,16.522354
9094,1968-11-24 00:00:00+00:00,6.010917,2.5999997,19.212688
9095,1968-11-25 00:00:00+00:00,9.821334,2.4,23.56511
9096,1968-11-26 00:00:00+00:00,7.794249,0.0,12.917219
9097,1968-11-27 00:00:00+00:00,7.248417,2.6,10.12846
9098,1968-11-28 00:00:00+00:00,8.921334,1.3,6.531806
9099,1968-11-29 00:00:00+00:00,6.0317492,0.0,11.887723
9100,1968-11-30 00:00:00+00:00,3.0900838,0.2,7.907067
9101,1968-12-01 00:00:00+00:00,4.1796675,0.0,11.480167
9102,1968-12-02 00:00:00+00:00,7.433834,0.0,11.068694
9103,1968-12-03 00:00:00+00:00,5.888,0.0,10.248962
9104,1968-12-04 00:00:00+00:00,7.6338334,0.1,11.911971
9105,1968-12-05 00:00:00+00:00,7.400501,0.4,11.680107
9106,1968-12-06 00:00:00+00:00,3.2025836,0.8000001,7.995318
9107,1968-12-07 00:00:00+00:00,3.5338337,0.0,7.447466
9108,1968-12-08 00:00:00+00:00,2.5442502,0.0,5.7865214
9109,1968-12-09 00:00:00+00:00,1.69425,0.0,6.276655
9110,1968-12-10 00:00:00+00:00,2.7817497,0.0,6.242574
9111,1968-12-11 00:00:00+00:00,2.323417,0.0,2.9963517
9112,1968-12-12 00:00:00+00:00,1.6879998,0.0,10.462991
9113,1968-12-13 00:00:00+00:00,0.46300003,0.0,11.533036
9114,1968-12-14 00:00:00+00:00,-0.5120001,0.0,5.532782
9115,1968-12-15 00:00:00+00:00,1.2484168,3.7999995,14.341869
9116,1968-12-16 00:00:00+00:00,0.51925004,5.1000004,9.6650095
9117,1968-12-17 00:00:00+00:00,1.13175,0.7,15.754871
9118,1968-12-18 00:00:00+00:00,2.613,4.0999994,19.46316
9119,1968-12-19 00:00:00+00:00,0.6963334,0.0,12.300815
9120,1968-12-20 00:00:00+00:00,3.6484165,17.500004,20.84157
9121,1968-12-21 00:00:00+00:00,-0.0953333,0.3,10.707869
9122,1968-12-22 00:00:00+00:00,7.938,14.700002,28.991325
9123,1968-12-23 00:00:00+00:00,3.7588332,0.70000005,20.459496
9124,1968-12-24 00:00:00+00:00,0.56091666,1.6000001,4.924714
9125,1968-12-25 00:00:00+00:00,0.8338332,3.2,6.883104
9126,1968-12-26 00:00:00+00:00,-3.0599167,0.2,10.242271
9127,1968-12-27 00:00:00+00:00,-2.21825,0.0,14.833805
9128,1968-12-28 00:00:00+00:00,-2.172417,0.0,16.555607
9129,1968-12-29 00:00:00+00:00,0.4984167,5.9,17.239237
9130,1968-12-30 00:00:00+00:00,1.1025834,0.70000005,12.191913
9131,1968-12-31 00:00:00+00:00,-1.4161668,0.5,7.2853284
9132,1969-01-01 00:00:00+00:00,4.385916,0.0,13.979752
9133,1969-01-02 00:00:00+00:00,4.0546675,0.0,12.115853
9134,1969-01-03 00:00:00+00:00,3.1963336,0.0,8.550317
9135,1969-01-04 00:00:00+00:00,4.54425,4.2,15.090115
9136,1969-01-05 00:00:00+00:00,0.8838334,2.8999991,11.610063
9137,1969-01-06 00:00:00+00:00,0.012999942,0.90000004,10.654131
9138,1969-01-07 00:00:00+00:00,2.7213335,5.4999995,18.321802
9139,1969-01-08 00:00:00+00:00,4.3234167,2.4,18.68382
9140,1969-01-09 00:00:00+00:00,1.5567499,0.1,12.131276
9141,1969-01-10 00:00:00+00:00,2.7130003,2.6,21.122774
9142,1969-01-11 00:00:00+00:00,2.5525835,0.0,5.2081285
9143,1969-01-12 00:00:00+00:00,4.3609166,8.7,16.382223
9144,1969-01-13 00:00:00+00:00,5.4963326,5.9000006,8.936033
9145,1969-01-14 00:00:00+00:00,4.577584,3.3,7.7195168
9146,1969-01-15 00:00:00+00:00,3.1796672,0.0,4.52184
9147,1969-01-16 00:00:00+00:00,1.8088335,0.2,7.734501
9148,1969-01-17 00:00:00+00:00,0.67966676,7.2,17.303844
9149,1969-01-18 00:00:00+00:00,2.685917,2.9000003,8.140724
9150,1969-01-19 00:00:00+00:00,3.7338336,0.70000005,12.403467
9151,1969-01-20 00:00:00+00:00,3.8046665,5.2999997,13.853452
9152,1969-01-21 00:00:00+00:00,10.094251,10.900002,13.406076
9153,1969-01-22 00:00:00+00:00,7.5421653,2.5,9.548314
9154,1969-01-23 00:00:00+00:00,5.952584,0.1,5.9237866
9155,1969-01-24 00:00:00+00:00,8.623417,0.8000001,13.649293
9156,1969-01-25 00:00:00+00:00,8.54425,0.2,18.730984
9157,1969-01-26 00:00:00+00:00,8.125501,0.1,15.4942255
9158,1969-01-27 00:00:00+00:00,7.5129986,4.5999994,20.505075
9159,1969-01-28 00:00:00+00:00,5.510917,2.5999994,8.980964
9160,1969-01-29 00:00:00+00:00,4.2525835,0.0,10.405908
9161,1969-01-30 00:00:00+00:00,5.1171665,4.2000003,28.451216
9162,1969-01-31 00:00:00+00:00,1.9171664,2.1,22.408146
9163,1969-02-01 00:00:00+00:00,1.4109164,8.0,15.031276
9164,1969-02-02 00:00:00+00:00,-2.3765833,0.3,20.076765
9165,1969-02-03 00:00:00+00:00,-4.31825,0.5,10.770336
9166,1969-02-04 00:00:00+00:00,1.70675,0.2,8.279173
9167,1969-02-05 00:00:00+00:00,3.5671666,0.1,14.993583
9168,1969-02-06 00:00:00+00:00,1.8546668,10.400001,20.08422
9169,1969-02-07 00:00:00+00:00,-4.707834,1.0,13.573904
9170,1969-02-08 00:00:00+00:00,-5.5807495,0.0,13.15369
9171,1969-02-09 00:00:00+00:00,-5.297416,0.0,12.892479
9172,1969-02-10 00:00:00+00:00,-1.86825,0.70000005,7.7938356
9173,1969-02-11 00:00:00+00:00,3.3463335,9.200001,16.037956
9174,1969-02-12 00:00:00+00:00,-0.030749977,1.1,14.0574465
9175,1969-02-13 00:00:00+00:00,-3.384916,0.0,10.175824
9176,1969-02-14 00:00:00+00:00,-2.7078333,0.2,4.5091934
9177,1969-02-15 00:00:00+00:00,-4.5161667,0.8000001,9.777902
9178,1969-02-16 00:00:00+00:00,-4.6369996,0.0,7.9917965
9179,1969-02-17 00:00:00+00:00,-4.0744996,0.0,2.4491777
9180,1969-02-18 00:00:00+00:00,-2.6640832,0.0,12.500367
9181,1969-02-19 00:00:00+00:00,-0.26824996,0.3,27.255606
9182,1969-02-20 00:00:00+00:00,0.06091671,3.6000004,29.096657
9183,1969-02-21 00:00:00+00:00,0.3088334,1.8000002,22.12522
9184,1969-02-22 00:00:00+00:00,2.3963335,1.6,20.123251
9185,1969-02-23 00:00:00+00:00,4.548417,0.0,13.409757
9186,1969-02-24 00:00:00+00:00,2.885917,0.2,20.758507
9187,1969-02-25 00:00:00+00:00,2.6109166,0.70000005,11.88045
9188,1969-02-26 00:00:00+00:00,1.8484164,0.3,9.145938
9189,1969-02-27 00:00:00+00:00,0.47550002,0.5,12.784587
9190,1969-02-28 00:00:00+00:00,1.7775836,1.4000002,15.057767
9191,1969-03-01 00:00:00+00:00,1.8859167,0.0,15.005906
9192,1969-03-02 00:00:00+00:00,1.2505001,0.6,9.620377
9193,1969-03-03 00:00:00+00:00,1.2713333,0.2,11.667991
9194,1969-03-04 00:00:00+00:00,1.1380001,0.0,13.744979
9195,1969-03-05 00:00:00+00:00,0.1234167,0.0,7.502771
9196,1969-03-06 00:00:00+00:00,1.4484167,0.0,3.95428
9197,1969-03-07 00:00:00+00:00,1.7900833,0.0,4.416241
9198,1969-03-08 00:00:00+00:00,3.2900832,0.6,18.511694
9199,1969-03-09 00:00:00+00:00,1.0046667,0.0,9.754685
9200,1969-03-10 00:00:00+00:00,1.5088334,0.8,12.766301
9201,1969-03-11 00:00:00+00:00,1.3525834,0.70000005,13.30738
9202,1969-03-12 00:00:00+00:00,1.1484168,4.6,22.173409
9203,1969-03-13 00:00:00+00:00,1.3734168,18.499998,27.894794
9204,1969-03-14 00:00:00+00:00,1.6900831,1.9000002,14.521246
9205,1969-03-15 00:00:00+00:00,2.5421667,0.2,12.142377
9206,1969-03-16 00:00:00+00:00,1.1734167,0.0,25.68024
9207,1969-03-17 00:00:00+00:00,1.33175,0.5,23.81009
9208,1969-03-18 00:00:00+00:00,1.3213333,0.70000005,26.872303
9209,1969-03-19 00:00:00+00:00,2.3400834,1.6000001,14.101772
9210,1969-03-20 00:00:00+00:00,2.8338335,0.0,8.469538
9211,1969-03-21 00:00:00+00:00,2.26925,0.0,13.320717
9212,1969-03-22 00:00:00+00:00,1.3754998,0.0,18.403883
9213,1969-03-23 00:00:00+00:00,1.1859168,0.0,6.7531004
9214,1969-03-24 00:00:00+00:00,2.1838334,0.6,6.8250694
9215,1969-03-25 00:00:00+00:00,2.2796667,0.90000004,8.627169
9216,1969-03-26 00:00:00+00:00,1.7338332,0.1,11.427525
9217,1969-03-27 00:00:00+00:00,1.30675,0.0,7.3503556
9218,1969-03-28 00:00:00+00:00,2.1046665,0.3,10.461401
9219,1969-03-29 00:00:00+00:00,6.0859165,2.2,15.470866
9220,1969-03-30 00:00:00+00:00,6.9234176,5.6,20.734743
9221,1969-03-31 00:00:00+00:00,2.808834,14.099999,10.230818
9222,1969-04-01 00:00:00+00:00,2.0255,0.2,11.854927
9223,1969-04-02 00:00:00+00:00,2.6421669,0.0,8.107844
9224,1969-04-03 00:00:00+00:00,3.185917,0.0,7.7141676
9225,1969-04-04 00:00:00+00:00,5.1796665,0.0,5.0166616
9226,1969-04-05 00:00:00+00:00,4.95675,0.0,6.693391
9227,1969-04-06 00:00:00+00:00,4.71925,0.0,16.73892
9228,1969-04-07 00:00:00+00:00,7.9234176,0.0,11.678471
9229,1969-04-08 00:00:00+00:00,10.304667,0.0,9.241357
9230,1969-04-09 00:00:00+00:00,9.790082,2.8,19.455956
9231,1969-04-10 00:00:00+00:00,8.263001,1.9000002,18.68153
9232,1969-04-11 00:00:00+00:00,5.75675,6.8000007,15.10732
9233,1969-04-12 00:00:00+00:00,4.7609167,7.8000007,26.450047
9234,1969-04-13 00:00:00+00:00,3.5046663,1.8000001,19.361383
9235,1969-04-14 00:00:00+00:00,4.5900826,8.1,14.839146
9236,1969-04-15 00:00:00+00:00,5.9525833,2.6000001,20.674877
9237,1969-04-16 00:00:00+00:00,5.3005,1.8000002,19.7893
9238,1969-04-17 00:00:00+00:00,4.302583,0.0,10.802334
9239,1969-04-18 00:00:00+00:00,3.723417,0.1,5.773621
9240,1969-04-19 00:00:00+00:00,3.0546668,0.0,6.0086594
9241,1969-04-20 00:00:00+00:00,3.5525837,1.2000002,6.8480043
9242,1969-04-21 00:00:00+00:00,4.096333,6.4999995,20.783545
9243,1969-04-22 00:00:00+00:00,5.798416,8.500001,5.668623
9244,1969-04-23 00:00:00+00:00,6.604666,0.8,8.315065
9245,1969-04-24 00:00:00+00:00,7.7275834,6.4,14.09116
9246,1969-04-25 00:00:00+00:00,8.410916,6.9999995,21.39803
9247,1969-04-26 00:00:00+00:00,7.804667,6.4,8.871738
9248,1969-04-27 00:00:00+00:00,6.7171664,3.2,14.5528965
9249,1969-04-28 00:00:00+00:00,5.267167,1.2,10.174995
9250,1969-04-29 00:00:00+00:00,6.2192497,0.70000005,8.655522
9251,1969-04-30 00:00:00+00:00,6.4359155,2.6,5.8745623
9252,1969-05-01 00:00:00+00:00,6.1025834,0.0,7.734227
9253,1969-05-02 00:00:00+00:00,5.50675,1.9000001,18.334366
9254,1969-05-03 00:00:00+00:00,8.252583,4.7,14.090293
9255,1969-05-04 00:00:00+00:00,9.352583,6.2999997,8.974301
9256,1969-05-05 00:00:00+00:00,9.08175,0.0,8.990028
9257,1969-05-06 00:00:00+00:00,7.2296658,8.200002,10.900027
9258,1969-05-07 00:00:00+00:00,9.1484165,1.4000001,9.840264
9259,1969-05-08 00:00:00+00:00,9.460916,6.0,10.935896
9260,1969-05-09 00:00:00+00:00,8.896333,5.8,10.29648
9261,1969-05-10 00:00:00+00:00,9.319251,3.7999997,11.7214575
9262,1969-05-11 00:00:00+00:00,10.48175,1.1,11.449402
9263,1969-05-12 00:00:00+00:00,13.050502,4.5,8.812556
9264,1969-05-13 00:00:00+00:00,13.594251,2.4,11.5650215
9265,1969-05-14 00:00:00+00:00,12.0442505,6.299999,16.516739
9266,1969-05-15 00:00:00+00:00,10.513,1.6000001,11.9656925
9267,1969-05-16 00:00:00+00:00,8.86925,6.6,11.892345
9268,1969-05-17 00:00:00+00:00,7.3817515,3.4,11.355084
9269,1969-05-18 00:00:00+00:00,6.3338337,3.3000002,15.413999
9270,1969-05-19 00:00:00+00:00,6.221333,0.5,10.363826
9271,1969-05-20 00:00:00+00:00,7.627584,1.4000001,7.304622
9272,1969-05-21 00:00:00+00:00,9.9088335,0.1,4.527564
9273,1969-05-22 00:00:00+00:00,11.3755,0.0,4.9618125
9274,1969-05-23 00:00:00+00:00,10.208833,0.2,17.08589
9275,1969-05-24 00:00:00+00:00,11.160916,10.8,16.256622
9276,1969-05-25 00:00:00+00:00,13.698417,3.0,12.284156
9277,1969-05-26 00:00:00+00:00,9.952584,8.0,12.459245
9278,1969-05-27 00:00:00+00:00,10.400499,6.5000005,11.152008
9279,1969-05-28 00:00:00+00:00,10.698417,3.0000002,7.556883
9280,1969-05-29 00:00:00+00:00,11.28175,12.499999,6.931035
9281,1969-05-30 00:00:00+00:00,12.6067505,0.2,6.944103
9282,1969-05-31 00:00:00+00:00,10.638,5.0,4.830392
9283,1969-06-01 00:00:00+00:00,9.842166,0.8000001,10.055088
9284,1969-06-02 00:00:00+00:00,9.946334,4.0000005,11.295524
9285,1969-06-03 00:00:00+00:00,11.3255005,3.9999998,9.963157
9286,1969-06-04 00:00:00+00:00,8.192167,0.0,14.719352
9287,1969-06-05 00:00:00+00:00,9.102583,0.0,6.9626946
9288,1969-06-06 00:00:00+00:00,10.7005005,0.0,7.2726192
9289,1969-06-07 00:00:00+00:00,12.342166,0.0,5.613735
9290,1969-06-08 00:00:00+00:00,14.990086,0.0,4.0174756
9291,1969-06-09 00:00:00+00:00,15.204666,0.0,6.5894294
9292,1969-06-10 00:00:00+00:00,14.45675,0.0,9.004545
9293,1969-06-11 00:00:00+00:00,15.598418,0.0,4.287698
9294,1969-06-12 00:00:00+00:00,16.408833,0.0,7.461748
9295,1969-06-13 00:00:00+00:00,16.027582,0.5,6.0612082
9296,1969-06-14 00:00:00+00:00,15.623417,0.0,5.2029
9297,1969-06-15 00:00:00+00:00,17.9255,0.0,14.121094
9298,1969-06-16 00:00:00+00:00,14.196334,14.199999,10.141061
9299,1969-06-17 00:00:00+00:00,13.013,8.3,18.701262
9300,1969-06-18 00:00:00+00:00,12.983832,11.099999,15.449288
9301,1969-06-19 00:00:00+00:00,11.61925,2.5,14.889565
9302,1969-06-20 00:00:00+00:00,11.052585,6.2999997,14.773966
9303,1969-06-21 00:00:00+00:00,11.3005,0.6,13.763589
9304,1969-06-22 00:00:00+00:00,12.86925,3.3999999,11.632362
9305,1969-06-23 00:00:00+00:00,12.569251,5.1000004,9.4465475
9306,1969-06-24 00:00:00+00:00,13.533835,2.2,10.504848
9307,1969-06-25 00:00:00+00:00,12.481748,0.0,13.306947
9308,1969-06-26 00:00:00+00:00,12.629666,3.5,14.962598
9309,1969-06-27 00:00:00+00:00,11.633834,1.9000001,16.271996
9310,1969-06-28 00:00:00+00:00,12.20675,1.1000001,13.8956785
9311,1969-06-29 00:00:00+00:00,13.052585,0.6,13.009587
9312,1969-06-30 00:00:00+00:00,13.904667,0.3,12.769831
9313,1969-07-01 00:00:00+00:00,15.096333,0.8000001,12.379776
9314,1969-07-02 00:00:00+00:00,14.835918,0.0,14.532132
9315,1969-07-03 00:00:00+00:00,11.2942505,0.0,11.354006
9316,1969-07-04 00:00:00+00:00,12.973416,0.3,20.99043
9317,1969-07-05 00:00:00+00:00,12.098419,1.4000002,20.08217
9318,1969-07-06 00:00:00+00:00,11.313001,2.3000002,12.941497
9319,1969-07-07 00:00:00+00:00,10.785915,4.7999997,12.943243
9320,1969-07-08 00:00:00+00:00,11.131749,2.2,13.166846
9321,1969-07-09 00:00:00+00:00,11.840084,0.0,12.518242
9322,1969-07-10 00:00:00+00:00,12.3255,1.3000001,14.739628
9323,1969-07-11 00:00:00+00:00,15.279666,0.2,19.260029
9324,1969-07-12 00:00:00+00:00,15.740083,0.0,16.00707
9325,1969-07-13 00:00:00+00:00,15.490083,0.0,12.352567
9326,1969-07-14 00:00:00+00:00,16.515081,0.0,7.700651
9327,1969-07-15 00:00:00+00:00,19.898418,0.2,7.964805
9328,1969-07-16 00:00:00+00:00,18.329666,1.3000001,14.173671
9329,1969-07-17 00:00:00+00:00,13.092167,0.70000005,15.812311
9330,1969-07-18 00:00:00+00:00,12.879668,1.6000001,18.062883
9331,1969-07-19 00:00:00+00:00,16.273417,1.7000003,24.971039
9332,1969-07-20 00:00:00+00:00,16.260918,0.2,16.59237
9333,1969-07-21 00:00:00+00:00,17.0505,0.0,16.633518
9334,1969-07-22 00:00:00+00:00,16.29425,0.8,17.243507
9335,1969-07-23 00:00:00+00:00,15.992166,0.70000005,11.860782
9336,1969-07-24 00:00:00+00:00,15.648418,0.0,6.9640617
9337,1969-07-25 00:00:00+00:00,16.179668,0.0,8.961234
9338,1969-07-26 00:00:00+00:00,14.696334,10.000001,9.03399
9339,1969-07-27 00:00:00+00:00,14.858833,0.90000004,10.382303
9340,1969-07-28 00:00:00+00:00,13.985916,19.2,6.6051936
9341,1969-07-29 00:00:00+00:00,13.435918,2.1,12.165658
9342,1969-07-30 00:00:00+00:00,14.579669,0.0,6.745732
9343,1969-07-31 00:00:00+00:00,16.260916,0.0,9.659585
9344,1969-08-01 00:00:00+00:00,16.29217,0.2,7.974225
9345,1969-08-02 00:00:00+00:00,18.029665,2.3000002,5.456276
9346,1969-08-03 00:00:00+00:00,15.190085,8.999999,7.987609
9347,1969-08-04 00:00:00+00:00,15.379668,1.1,14.708712
9348,1969-08-05 00:00:00+00:00,15.194251,1.1000001,13.446404
9349,1969-08-06 00:00:00+00:00,15.004668,0.0,5.577502
9350,1969-08-07 00:00:00+00:00,16.873417,0.0,11.993973
9351,1969-08-08 00:00:00+00:00,18.294249,0.3,13.42798
9352,1969-08-09 00:00:00+00:00,18.935917,12.600002,8.439828
9353,1969-08-10 00:00:00+00:00,19.402582,4.3999996,7.2849445
9354,1969-08-11 00:00:00+00:00,20.154667,1.5,9.669998
9355,1969-08-12 00:00:00+00:00,18.327585,5.5,11.288484
9356,1969-08-13 00:00:00+00:00,16.808834,3.7999997,11.527071
9357,1969-08-14 00:00:00+00:00,16.260916,0.1,10.92141
9358,1969-08-15 00:00:00+00:00,16.140085,1.1,7.2909074
9359,1969-08-16 00:00:00+00:00,15.796333,1.5000001,7.463913
9360,1969-08-17 00:00:00+00:00,14.8567505,0.0,8.274454
9361,1969-08-18 00:00:00+00:00,15.729664,1.0000001,11.208245
9362,1969-08-19 00:00:00+00:00,14.421332,1.7000002,15.910805
9363,1969-08-20 00:00:00+00:00,12.517166,10.6,13.449565
9364,1969-08-21 00:00:00+00:00,12.662999,0.8000001,11.92518
9365,1969-08-22 00:00:00+00:00,11.140082,1.8000002,12.048695
9366,1969-08-23 00:00:00+00:00,11.608834,0.3,15.439051
9367,1969-08-24 00:00:00+00:00,10.733833,1.1,11.117083
9368,1969-08-25 00:00:00+00:00,12.6900835,0.8000001,19.348955
9369,1969-08-26 00:00:00+00:00,12.267167,6.5999994,12.552491
9370,1969-08-27 00:00:00+00:00,12.465083,0.2,20.3241
9371,1969-08-28 00:00:00+00:00,12.483832,0.0,13.508129
9372,1969-08-29 00:00:00+00:00,13.417165,0.0,9.355185
9373,1969-08-30 00:00:00+00:00,15.233833,0.0,5.60358
9374,1969-08-31 00:00:00+00:00,14.883832,0.0,5.721867
9375,1969-09-01 00:00:00+00:00,14.302585,0.0,4.9951987
9376,1969-09-02 00:00:00+00:00,14.460916,0.0,6.414359
9377,1969-09-03 00:00:00+00:00,15.142167,0.0,6.4143696
9378,1969-09-04 00:00:00+00:00,14.754668,0.0,6.0903482
9379,1969-09-05 00:00:00+00:00,14.652585,0.0,7.269029
9380,1969-09-06 00:00:00+00:00,14.479668,0.0,5.2167444
9381,1969-09-07 00:00:00+00:00,15.175502,0.1,7.10894
9382,1969-09-08 00:00:00+00:00,13.810918,0.2,7.866688
9383,1969-09-09 00:00:00+00:00,14.2317505,0.3,13.963736
9384,1969-09-10 00:00:00+00:00,13.90675,16.3,15.582702
9385,1969-09-11 00:00:00+00:00,13.55675,17.600002,10.414187
9386,1969-09-12 00:00:00+00:00,13.204666,0.2,5.612321
9387,1969-09-13 00:00:00+00:00,11.621333,0.1,11.628514
9388,1969-09-14 00:00:00+00:00,12.0442505,0.0,15.933624
9389,1969-09-15 00:00:00+00:00,11.915085,0.0,11.172175
9390,1969-09-16 00:00:00+00:00,12.138,0.5,11.745215
9391,1969-09-17 00:00:00+00:00,15.9088335,1.6000001,11.832867
9392,1969-09-18 00:00:00+00:00,14.763,2.6000001,12.329086
9393,1969-09-19 00:00:00+00:00,12.631751,0.0,5.6647606
9394,1969-09-20 00:00:00+00:00,12.752582,1.2,15.855019
9395,1969-09-21 00:00:00+00:00,13.585915,1.8,20.05472
9396,1969-09-22 00:00:00+00:00,11.140083,0.5,20.075571
9397,1969-09-23 00:00:00+00:00,12.765082,0.0,16.557981
9398,1969-09-24 00:00:00+00:00,14.381751,0.6,20.945515
9399,1969-09-25 00:00:00+00:00,11.577583,0.0,16.428782
9400,1969-09-26 00:00:00+00:00,12.823417,4.2999997,28.755661
9401,1969-09-27 00:00:00+00:00,8.3359165,0.0,14.761122
9402,1969-09-28 00:00:00+00:00,10.071334,2.2,27.490732
9403,1969-09-29 00:00:00+00:00,7.615084,0.0,13.767516
9404,1969-09-30 00:00:00+00:00,7.9650836,1.3000001,21.144547
9405,1969-10-01 00:00:00+00:00,6.1525826,3.4,10.443635
9406,1969-10-02 00:00:00+00:00,11.5255,4.499999,20.060295
9407,1969-10-03 00:00:00+00:00,12.977582,0.2,17.482616
9408,1969-10-04 00:00:00+00:00,13.175498,0.0,12.385114
9409,1969-10-05 00:00:00+00:00,14.177585,0.0,14.826194
9410,1969-10-06 00:00:00+00:00,12.785916,0.70000005,11.118831
9411,1969-10-07 00:00:00+00:00,13.506749,0.4,22.81743
9412,1969-10-08 00:00:00+00:00,14.379666,0.6,20.776163
9413,1969-10-09 00:00:00+00:00,15.319249,0.1,15.611527
9414,1969-10-10 00:00:00+00:00,13.7755,0.0,3.540396
9415,1969-10-11 00:00:00+00:00,13.217167,0.0,9.289389
9416,1969-10-12 00:00:00+00:00,12.035916,0.2,14.597837
9417,1969-10-13 00:00:00+00:00,13.496334,0.0,15.089276
9418,1969-10-14 00:00:00+00:00,13.290084,3.4,19.238487
9419,1969-10-15 00:00:00+00:00,14.213001,0.0,26.576635
9420,1969-10-16 00:00:00+00:00,14.185916,0.0,21.114096
9421,1969-10-17 00:00:00+00:00,14.038002,0.0,12.425884
9422,1969-10-18 00:00:00+00:00,12.1588335,0.0,10.072441
9423,1969-10-19 00:00:00+00:00,11.871333,3.9,7.925117
